Tweet,Fecha,Locacion,Coordenadas
@Nicocantor1 @USFutbolPod @MicheleG3 Hmmmm the only two …. 🤣🤣🤣🤣 enjoy the WC gentlemen .. https://t.co/dPp7RNZ3jr,Mon Nov 21 17:37:05 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
Hmmmm the only two …. 🤣🤣🤣🤣 enjoy the WC gentlemen .. https://t.co/JDWNw6qrGx,Mon Nov 21 17:45:49 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
My kids just taught me about what it means to move like a “Sims or MPC” by criticizing a WC ref and I hope to God I… https://t.co/nqUXRTbAsu,Mon Nov 21 20:30:15 +0000 2022,"Piedras Negras, Coahuila de Zaragoza","[[[-100.769389, 28.607813], [-100.769389, 28.941725], [-100.44482, 28.941725], [-100.44482, 28.607813]]]"
Lugar de estacionamiento a 2 calles del azteca seguro con servicio de WC comunicate via WhatsApp  5518222155 y 5634293899#NFLMexicoGame,Mon Nov 21 22:12:51 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
Voy al WC y regreso con ustedes en vivo,Thu Nov 24 22:42:18 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"🐶 Dame un agüita del WC venti bien fría y con dos de stevia, Lucho. 🚽 
¿Y tú qué vas a pedir, pa? https://t.co/N4hgwKxCVa",Fri Nov 25 04:44:12 +0000 2022,Starbucks,"[[[-98.229407, 19.093472], [-98.229407, 19.093472], [-98.229407, 19.093472], [-98.229407, 19.093472]]]"
I dreamt USA made it to the WC final 😂,Fri Nov 25 13:01:04 +0000 2022,"Isla Mujeres, Quintana Roo","[[[-87.395993, 21.200226], [-87.395993, 21.605108], [-86.712218, 21.605108], [-86.712218, 21.200226]]]"
@GobiernoMX @lopezobrador_ Se denomina EL PAIS AL WC https://t.co/lFKiPCm7Em,Fri Nov 25 18:04:44 +0000 2022,"Huixquilucan, México","[[[-99.404165, 19.305971], [-99.404165, 19.44218], [-99.232692, 19.44218], [-99.232692, 19.305971]]]"
@elgatopolitico_ Va al WC con el pais https://t.co/1u4HvYfeHE,Fri Nov 25 18:06:56 +0000 2022,"Huixquilucan, México","[[[-99.404165, 19.305971], [-99.404165, 19.44218], [-99.232692, 19.44218], [-99.232692, 19.305971]]]"
Mfs only watching the WC cuz they got money on the line. No passion at all 🤮,Sat Nov 26 20:01:32 +0000 2022,"Ensenada, Baja California","[[[-118.403857, 27.998889], [-118.403857, 32.314088], [-112.7559, 32.314088], [-112.7559, 27.998889]]]"
@vulnerableliz @eltri_united After the wc he's gone regardless of the outcome,Tue Nov 29 10:40:09 +0000 2022,"Navojoa, Sonora","[[[-109.823543, 26.652691], [-109.823543, 27.432847], [-109.063755, 27.432847], [-109.063755, 26.652691]]]"
"@PolloGalloApost Buen dato bro, pero así he visto varias WC que a la mera hora no meten ni las manos, a ver qué ver… https://t.co/KPTKRucthV",Tue Nov 29 17:30:26 +0000 2022,Hard Rock Hotel Cancún,"[[[-86.769505, 21.089125], [-86.769505, 21.089125], [-86.769505, 21.089125], [-86.769505, 21.089125]]]"
"Chicharito, Carlitos vela and chaquito being missed at the WC rn fs 😩",Wed Nov 30 20:00:32 +0000 2022,"Victoria, Tamaulipas","[[[-99.42842, 23.389556], [-99.42842, 23.982312], [-98.947388, 23.982312], [-98.947388, 23.389556]]]"
Jorge Sánchez has been playing awful all WC long,Wed Nov 30 20:02:17 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
Ayer tocó gira de hospital...el wc para PcD siempre ocupado...mm por personal de la misma institución 😑,Wed Nov 30 22:11:27 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
Gavi will win this wc 😭,Thu Dec 01 03:47:04 +0000 2022,"Iztacalco, Distrito Federal","[[[-99.137171, 19.375769], [-99.137171, 19.422433], [-99.055821, 19.422433], [-99.055821, 19.375769]]]"
"@Qatari Fortunately this is the first and last WC your country will ever play, this type of messages would not be a… https://t.co/yXEUnPce02",Thu Dec 01 21:57:54 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
Siiii y también de wc para que me orines en la boca 😰💦🤤 me tomaría todo lo que salga de tu vagina,Fri Dec 02 21:25:53 +0000 2022,"Iztacalco, Distrito Federal","[[[-99.137171, 19.375769], [-99.137171, 19.422433], [-99.055821, 19.422433], [-99.055821, 19.375769]]]"
@karinnam24 @_Oso_Esponjoso_ Te recomiendo los de avena y créeme que horas después de comerlos irás de visita al WC con singular alegría,Sat Dec 03 18:28:52 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
"Not a fan of expanding WC finals beyond 32 teams 
But, since the decision has been made, can Oceanic nations be giv… https://t.co/7pq9hm6czP",Sat Dec 03 21:05:16 +0000 2022,"Los Cabos, Baja California Sur","[[[-110.119479, 22.871889], [-110.119479, 23.667869], [-109.413058, 23.667869], [-109.413058, 22.871889]]]"
En @LaFerreDeFeli vendemos los cuellos de cera con guía para la instalación de tu WC de la marca #Foset 👌😃… https://t.co/aqtS0vzEBE,Mon Dec 05 17:38:46 +0000 2022,"San Jerónimo Caleras, Puebla","[[[-98.221653, 19.087772], [-98.221653, 19.101448], [-98.206042, 19.101448], [-98.206042, 19.087772]]]"
Quien ha estado a punto de 💩se o de 💦se en el tráfico? Debería haber coches con wc integrado tipo astronauta,Wed Dec 07 15:48:37 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
"@mygd25 No.... No sé xq.... Pero nunca puedo.😅😅😅 
Mi WC sabe que tengo que llegar a él 🤣🤣🤣",Thu Dec 08 21:11:27 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
@Randy_Gage Imagine a Portugal vs. Argentina World Cup final? Last game in WC for both Messi and Ronaldo? For the ages!,Fri Dec 09 21:59:18 +0000 2022,"San Juan del Río, Querétaro Arteaga","[[[-100.197802, 20.204691], [-100.197802, 20.571458], [-99.831768, 20.571458], [-99.831768, 20.204691]]]"
@NKD_FaithFul9r @GUEROMEXICAN831 Everyone forgets Croatia was in the WC Final in 2018. They’re really good. Want to bet on it?,Fri Dec 09 23:51:26 +0000 2022,"Solidaridad, Quintana Roo","[[[-87.777003, 20.356869], [-87.777003, 20.812192], [-86.916961, 20.812192], [-86.916961, 20.356869]]]"
"@jfield1869 @anthonyrziola Just one, the other WC has won by Mario Kempes",Sat Dec 10 01:56:26 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"I keep forgetting that England is my WC pool pick and money is on the line, but man, do I love shitting on Harry Kane.",Sat Dec 10 20:53:08 +0000 2022,"Tepatitlán de Morelos, Jalisco","[[[-102.944415, 20.595296], [-102.944415, 21.042046], [-102.481259, 21.042046], [-102.481259, 20.595296]]]"
I love that most people don’t really care about clubs unless it’s slandering the Spurs during this WC 🤣,Sat Dec 10 21:13:06 +0000 2022,"Tepatitlán de Morelos, Jalisco","[[[-102.944415, 20.595296], [-102.944415, 21.042046], [-102.481259, 21.042046], [-102.481259, 20.595296]]]"
@natalia35so Ve al wc y mandas mensaje https://t.co/qe1XqAlyRv,Tue Dec 13 20:14:42 +0000 2022,"Ecatepec de Morelos, México","[[[-99.118665, 19.484399], [-99.118665, 19.652161], [-98.970224, 19.652161], [-98.970224, 19.484399]]]"
"@TITLACAHUACAN Pura pinché botarga lengua de vibora, que Lady wc encabeza.",Thu Dec 15 00:53:35 +0000 2022,"Tuxcueca, Jalisco","[[[-103.37393, 20.054244], [-103.37393, 20.225559], [-103.157661, 20.225559], [-103.157661, 20.054244]]]"
"Pss, Lady wc ya les dio el nivel a sus secuases de la oposición : ¡ botargas al ataque! https://t.co/nQd4fLf97a",Thu Dec 15 01:36:31 +0000 2022,"Zamora, Michoacán de Ocampo","[[[-102.408768, 19.948965], [-102.408768, 20.111258], [-102.120477, 20.111258], [-102.120477, 19.948965]]]"
@cabobarba De Soriana ? He visto peores existían los wc de cine que eran albercas de orines con fuentes de 💩 con ba… https://t.co/xg7Cqxbujj,Fri Dec 16 01:09:02 +0000 2022,"Atizapán de Zaragoza, México","[[[-99.330259, 19.51799], [-99.330259, 19.611185], [-99.208125, 19.611185], [-99.208125, 19.51799]]]"
"😁😁😁 WC #gentleman / #ladies 🙊🙊🙊 en Playa del Carmen, Quintana Roo https://t.co/BOaR2jGJKo",Fri Dec 16 14:17:21 +0000 2022,"Solidaridad, Quintana Roo","[[[-87.777003, 20.356869], [-87.777003, 20.812192], [-86.916961, 20.812192], [-86.916961, 20.356869]]]"
"Top three WC players

Messi
Mbappe
Amrabat",Sat Dec 17 14:01:55 +0000 2022,"Mapimí, Durango","[[[-104.611186, 25.492255], [-104.611186, 26.842767], [-103.564805, 26.842767], [-103.564805, 25.492255]]]"
"Population of CRO 3.8 M 🇭🇷
Dec. 2022, Croatia reaches the semifinals of the WC and finishes third🥉
May, a Croatian… https://t.co/cTepm9985i",Sat Dec 17 17:33:47 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
@Miruzha Poder llegar al wc de tu casa.,Sat Dec 17 22:37:13 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"Congratz world championship 🏆🏆🏆!!!
Argentina 🇦🇷🇦🇷🇦🇷 excellent WC ⚽🧐👌🏻☕",Sun Dec 18 18:45:43 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
"Mi sobrino de 9 años está viendo la final de WC y me empieza a preguntar algunas cosillas.

Yo le resuelvo sus duda… https://t.co/XFdSKnjmuK",Sun Dec 18 20:43:54 +0000 2022,"Ixtapaluca, México","[[[-98.954037, 19.285882], [-98.954037, 19.43283], [-98.640458, 19.43283], [-98.640458, 19.285882]]]"
"Encontré un chairo en mi TL… defendiendo el chaifa , qué procede?
-jaló las palanca del wc y se va ?
-doló asusto c… https://t.co/dzkvBf7epy",Mon Dec 19 05:29:49 +0000 2022,"Azcapotzalco, Distrito Federal","[[[-99.221136, 19.456367], [-99.221136, 19.5152], [-99.143116, 19.5152], [-99.143116, 19.456367]]]"
"Donde estan los pndjos que dicen que prefieren el frío, ni ir al wc se antoja.",Wed Dec 21 12:08:58 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
mbappe scored 4 in the wc final and said south american football is not as competitive as europe… which completely… https://t.co/MhEn860EDQ,Wed Dec 21 18:10:51 +0000 2022,"Ecuandureo, Michoacán de Ocampo","[[[-102.37782, 20.078842], [-102.37782, 20.246565], [-102.134123, 20.246565], [-102.134123, 20.078842]]]"
"He ido 4 veces al WC en menos de 40 min. Pero ni modo que no tome café
🥶🥺🥶☕☕☕🥶🥺☕☕☕",Fri Dec 23 17:07:10 +0000 2022,"General Escobedo, Nuevo León","[[[-100.465272, 25.716689], [-100.465272, 25.89794], [-100.265275, 25.89794], [-100.265275, 25.716689]]]"
Con razón hoy el resto del pavo y papas al horno me dieron ganas de ir rápidamente al WC 😝,Thu Dec 29 05:23:37 +0000 2022,"San Martín Texmelucan, Puebla","[[[-98.490381, 19.202614], [-98.490381, 19.327873], [-98.368765, 19.327873], [-98.368765, 19.202614]]]"
Need to start on that second savings account! One for WC 2026 and one for CA!,Thu Dec 29 16:34:15 +0000 2022,"La Piedad, Michoacán de Ocampo","[[[-102.179494, 20.206462], [-102.179494, 20.394849], [-101.954742, 20.394849], [-101.954742, 20.206462]]]"
@Ernesto_Mex94 Yeah I def agree that he underperform in the WC but let’s be honest who was going to stand out in Ta… https://t.co/cIZFsBr9Nd,Fri Dec 30 21:00:44 +0000 2022,"San Miguel de Allende, Guanajuato","[[[-101.086138, 20.711568], [-101.086138, 21.108455], [-100.466251, 21.108455], [-100.466251, 20.711568]]]"
@Prvnsi El mierdero que rodea a la pasante en derecho …digno de un wc de central camionera . https://t.co/JCckj4O1Fo,Mon Jan 02 16:59:02 +0000 2023,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@ferg93 Or France left him off the Euro and WC squad and he is looking for playing time.,Fri Jan 06 16:15:54 +0000 2023,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
"Seis costales con escombro, una llanta y un WC sobre el camellón en: Av. Obreros de Cananea 2300, El Grillo, 45180… https://t.co/hTM3zZEUvW",Tue Jan 10 17:23:52 +0000 2023,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
@princessxlis I only know because they met in the WC in 2010 and it was like huge news 😂,Thu Jan 12 13:36:45 +0000 2023,"Victoria, Tamaulipas","[[[-99.42842, 23.389556], [-99.42842, 23.982312], [-98.947388, 23.982312], [-98.947388, 23.389556]]]"
@Sergeluna_S @adan_augusto En el WC https://t.co/sUKia5WWa3,Fri Jan 13 05:26:29 +0000 2023,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
@PueblaAyto @eduardorivera01 @InfraPue solicito su apoyo para retirar restos de basura y un WC desde hace más de un… https://t.co/HmKFUVZHZN,Thu Jan 19 17:11:16 +0000 2023,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
